Place_ID,Place_Name,User,Review,Star,Sentiment
ChIJ2VNmSORaei4RETYPISkVPdE,Rumah Makan Padang Prambanan,Deden Purnama,"Enak,bersih,harga standar RM Pdang...",5,
ChIJ2VNmSORaei4RETYPISkVPdE,Rumah Makan Padang Prambanan,Abdul Mukti,Tempatnya stategis.. parkir kendarakan nyaman.. dekat destinasi wisata candi prambanan..candi boko..tebing breksi.. spot riyadi..cocok banget untuk tempat istirahat para goweser mania..cocok untuk acara keluarga sehabis piknik tipis 2.. masakannya enak banget harganya murah cocok untuk alternatif tanggal tua ðŸ˜€ðŸ˜€,5,
ChIJ2VNmSORaei4RETYPISkVPdE,Rumah Makan Padang Prambanan,Muhammad Kuntoro,Sederhana tapi kok wenak ya.,4,
ChIJ2VNmSORaei4RETYPISkVPdE,Rumah Makan Padang Prambanan,nazief fahmie,"Warung padang dg menu cukup lengkap, harga bersahabat",5,
ChIJ2VNmSORaei4RETYPISkVPdE,Rumah Makan Padang Prambanan,Isa Almutia,"pas tutup, cuma duduk makan diemperan RM pas malem karna beli angkringanðŸ˜…",5,
ChIJ2VNmSORaei4RETYPISkVPdE,Rumah Makan Padang Prambanan,Lina Anggraeni Sandjoyo,"Tempatnya nyaman, pelayanan cepat & ramah, cocok utk makan malam bersama keluarga atau sahabat",4,
ChIJ2VNmSORaei4RETYPISkVPdE,Rumah Makan Padang Prambanan,Antok_ SN-Soepomo,"Lokasi yg strategis, utk isi perut dan sejenak istirahat yg lg perjalanan antar kota",5,
ChIJ2VNmSORaei4RETYPISkVPdE,Rumah Makan Padang Prambanan,Om doel #923,"Saya singgah di sini.saat tugas luar..makan siang disini..Masakannya enak.. Tempatnya bersih, penyajiannya  . Cepat.. Dan harganya cukup murah... Recomended banget dah..",5,
ChIJ2VNmSORaei4RETYPISkVPdE,Rumah Makan Padang Prambanan,indah nynda,Selain enak pelayanan ya oke,5,
ChIJ2VNmSORaei4RETYPISkVPdE,Rumah Makan Padang Prambanan,Iwan Kurniawan,Lumayan ...,5,
ChIJ2VNmSORaei4RETYPISkVPdE,Rumah Makan Padang Prambanan,Soegeng Wijadi,"Lumayan, masakan padang nya otentik dan terasa sekali....",4,
ChIJ2VNmSORaei4RETYPISkVPdE,Rumah Makan Padang Prambanan,Elmira Photoarts,"Makanannya enaq, harga pass ga nguras kantong tempatnya nyaman",5,
ChIJ2VNmSORaei4RETYPISkVPdE,Rumah Makan Padang Prambanan,Andika Pratama,Masakannya sangat mantap pas harganya pas rasanya,5,
ChIJ2VNmSORaei4RETYPISkVPdE,Rumah Makan Padang Prambanan,Maspriline,"Tempat bersih, nikmati makan bisa sangat nyaman di sini",5,
ChIJ2VNmSORaei4RETYPISkVPdE,Rumah Makan Padang Prambanan,Setyo Nusantoro,"Rasa lumayan, dan harga masih terjangkau",4,
ChIJ2VNmSORaei4RETYPISkVPdE,Rumah Makan Padang Prambanan,Sumardiyono Yono,belom pernah mencoba,1,
ChIJ2VNmSORaei4RETYPISkVPdE,Rumah Makan Padang Prambanan,Dedik Supriyanto,Enak,5,
ChIJ2VNmSORaei4RETYPISkVPdE,Rumah Makan Padang Prambanan,Wahyu Tarsisius,Harga yg tidak terlalu mahal dan rasanya pun menggugah selera.,3,
ChIJ2VNmSORaei4RETYPISkVPdE,Rumah Makan Padang Prambanan,Marlon Kalangi,Enak dan sesuai harga,5,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Nunuk Ambarwati,"Hmm... be ready aja kalau mau kesini ya gaes. Artinya, pastikan menunya, waktu kamu mau berkunjung, mau slow chill hangout sama temen atau emang niatnya mau fun. So, meja meja bisa jadi sudah penuh terreservasi kalau pas ada event tertentu, apalagi nobar nonton bola, bisa puenuuhh. Siapin cukup uang juga, check check ðŸ‘Œ

Disini lebih tepatnya buat seru seruan bareng temen aja, ngga cocok buat ngobrol rada serius. Kalau live band nya start perform, jika juga harus ngobrol lebih keras, soundnya oke. Jadi ambience nya ajeb ajeb gitu Gaes.

Kalau mau cari menu minuman macem macem bir, wine dan minuman beralkohol - banyak disini. Banyak promo juga. Saya lihat juga banyak ekspatriat kesini. Stafnya ramah, cool tapi nice. Menunya sudah digital ya. Interior kafe juga berkarakter, industrial banget.

Tempat parkir tampaknya ngga bisa muat banyak kendaraan roda 4 sih waktu kesitu. Saya ngga tahu juga apa ada lokasi parkir lain.",4,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Euricha Fany,"Bentar biar gw edit review gw lebih tertata ðŸ˜…

Jadi 2x kesini, 1hari sebelum & sesudah tahun baru. Karna tahun barunya jalanan agak gila ðŸ˜…

â€¢ Untuk ambience nya terbagi 3 sih menurut gw. Per areanya gak terlalu gedhe atau kecil juga tp nyaman semi private yg bisa bikin mood. Bisa yg mau agak tenang lebih indoor, bisa yang di halaman aja ada beberapa meja ngitarin area table bar tengah, tengah itu yg paling rame karna pasti buat Qty yg gedhe, yg cm berdua atau tiga lebih yg di pinggirÂ². Ada taman, ada rumput, berasa di teras belakang rumah sih, dan dalem rumahnya itu yg indoor ðŸ¡

Banyak bule, grup nongki, berdua, bawa anak, atau sendirian laptopan awalnya kek gw, atmosfer orangÂ² nglepas penat aja ðŸ’ƒðŸ•º

â€¢ Gw kasih â­ 5 buat pengisi live musicnya hari Jumat. Gokil banget suaranya enaaaakkk banget. Diantara semua cafe yg gw datengi mengandung live music, disini sih yg paling enak so far. Dan kebawa vibe tahun baru kali ya, geng bule di tengah dan di table sebelah sebelah gw semua keliatan enjoy nyanyi bareng. Cukup buat gw nilai penyanyinya adalah band yg Berhasil ðŸ‘

â€¢ Untuk beveragesnya cukup banyak ya. Berhubung gw gak ngebir jd gak bisa info banyak ðŸ¤£ cuma dr baca menu aja, bisa barcode keluar semua tuh per kategori menunya. Pilihan birnya banyak dr yg internasional & lokal, harganya pun gw liat sih terjangkau (yg menurut gw sih nomer 2 paling murah di Jogja buat tempat sosial kayak gt). Kalo rasa paling ya semua bir sama kan ya dimana mana rasanya toh udah ada merk masing masing ðŸ¤£

Yg pasti buat frappenya manis bgt wkwk ðŸ˜…
Yg lain ngebir gw ngefrappe ya kan,, mungkin karna gw juga udah less sugar jd manis bgt di lidah gw, mungkin emang alkoholnya lebih enak disini dr ps non alcohol. Banyak juga isinya, gw gak abis tuh frappe segelas, krimnya ampe atas ðŸ¦

Jadi kedua kesini gw netral minum air mineral+gelas es aja wkwk ðŸ¤£ tp botolnya mayan gedhe sih, kirain dikit taunya gak abis abis ampe kembung ðŸ™ˆ
Note: kalo gak bilang pake gelas (+ice) pelayan cm kasih air mineral botol aja ya ðŸ¥¤

â€¢ Makanannya juga enak. Worth the price. Gw kaget gw kira B aja karna gk banyak orang pesen makanan. Awalnya mau pesen potato wedges tp liat di menu Belgian Fries nya MUST TRY gitu dan gw kira ya kentangÂ² aja oh nggak ding ðŸ¤£ enak emang Belgian Friesnya, sampe krispi remahannya aja enak! Terus chicken wing chili n' salty juga iseng banget asal pilih yg pedes, laahh sambelnya ENAK banget baru ini gw makan chicken sampe sambel sambelnya di makan utuh padaha iya pedes banget di bibir, dan untung gw pesen Air Mineral, gak yg manis, karna makanannya pasti gk akan sama rasanya kalo lidah kena minuman manis ðŸ’

Gw gk akan bilang enak kalo emang gk enak, tp ini beneran worth sih ama harganya + kenyang, banyak kok tp lupa brapa potong ðŸ£ MUST TRY!!

Untuk billnya:
Pertama tuh frappe + summer shandies + tax 78,500
Kedua tuh 3radler + air mineral + chicken wings + fries + tax 227,500",5,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,afriniadini,"Cari tempat hangout malam yang asik di jogja, disini salah satunya apalagi kalo suka sekalian minum bir ya ( tapi saya tidak ya âœŒï¸ karena memang tidak minum seperti itu )beberapa kali ke tempat ini karena memang suka ambience nya. Walaupun ramai tapi masih tetap bisa menikmati suasana yang ada disini. Makanannya pun enak enak dan minuman non alkohol nya pun banyak pilihan hanya saja jika lewat jam 9 variasi minuman non alkohol nya terbatas. Untuk server nya juga ramah2 walaupun ada satu kali pernah kesini dapat mbak mbak yang serving order jutek banget ðŸ¥² tapi tetap nice to try âœŒï¸",5,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Setan Alas,"Tempat yang enak buat nongkrong, harga relatif untuk kelas menengah ke atas. Makanannya enak enak, italian pizza nya cocok buat nemenin minum beer.",5,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Dea Putri,Seru buat nongkrong ramean. Vibesnya kan emang bar yak jadi ya gitu lah. Makanannya enak kok. Minuman ada yg alkohol dan non alkohol.,5,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Ardini Ratnasari,"Beer n Chill.

Jangan khawatir miisal kalian ga minum beer krn dsini ada menu lain spt mineral water dan ice teaa, banyak jg varian squash.

Unik tempatnya, nyaman buat ngobrol!ðŸ˜†",5,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Puspita Anggraini,"Untuk pecinta western food,  ini tempat yang sangat cocok. Ada banyak jenis bir,  atau minuman beralkohol lainnya.
Tamu dari Jepang yg sy bawa ke sini,  suka dengan jenis alkoholnya yg cukup lengkap.  Terimakasih",5,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,giita yolla,"seru tmptnya, nyaman, service nya bagus price nya jg standart .. pertahankan",5,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Gregorius Sakti,"Tempat yang luar biasa untuk bersantai dan menikmati waktu. Suasana di bar ini sangat menyenangkan dan ramah. Mereka memiliki pilihan minuman yang beragam dan unik. Saya sangat terkesan dengan kreasi bartender mereka yang menghasilkan minuman yang lezat dan kreatif. Layanan pelanggan yang diberikan sangat baik, stafnya ramah dan profesional. Musik yang dimainkan di bar ini juga sangat menghibur. Saya sangat merekomendasikan Sakapata kepada siapa pun yang ingin memiliki pengalaman yang menyenangkan di tempat yang santai dan menyenangkan.",5,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Prilo Sekundiari,"Nice place to chill out n relax. Kesana pas agak sepi, nyaman buat ngobrol. Pesen beberapa order yg berbeda baik yang alkoholic maupun non alkoholic. Pizza margherita nya agak tipis n terlalu kering. Lain kali akan kesini lagi nyobain menu yg lain.",5,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Dodie Satrio Wibowo,Asik banget buat kongkow bareng teman/ keluarga.,5,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Andri Indriawan,"Yang suka hangout malam malam di area Jogja dan sekitarnya, kemari aja deh gak nyesel selapn makanan nya enak enak plus Lo semua di sajikan dengan enviroment yang epic dan banyak grafitti yang keren, cobain buat nyemil chicken wing nya mantap jiwa pedasnya, plus T Bone steak nya yang enak ditambahkan mushroom sauce yg creamy bikin kangen makan lagi. So kesini deh mampir kalo ke Jogja",5,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Fitri Maryana,"Tempatnya kecil, tapi seru .. harga oke sih, biarpun lebih agak mahal dr yg lain, tp suasana nya oke ..
Agak kurangnya disini krn gabisa ngobrol, music nya keras bgt kqrena soundsytem didepan telinga banget ..",4,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Pink Keke,"Tempat dinner casual ,cocok buat bawa tamu bule",5,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,MAP,"Lokasi sesuai GPS.
Tempatnya nyaman, parkirnya memang tidak luas, tapi masih bs diatur di pinggir depan rumah orang, dan diperbolehkan.
Minumannya beragam, untuk saya pencinta coklat, milkshake coklatnya lumayan, harganya juga terjangkau.",5,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Slamet Slamet,Entah ini yang bikin mabok CHURROS nya atau minuman yang dijual deh. Dimana sih ada Churros dijual seporsi 2 batang doang? LoL gak dapat berkata kata beneran pas Churros yang dipesan diantar ke meja. Churros dengan harga 28K/++ dapet 2 batang doang ðŸ¤£ðŸŽ‰,3,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Emphiet Lerpe,"tempatnya enak makanannya enak2.
banyak promo pula..
td coba
onion ring Rp29.000
fries Rp29.000
pizza mushroom Rp60.000
saka sunset Rp28.000
bir nya promo guiness 4btl Rp150.000",5,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Alphonsus Agus,"Tempatnya cukup. Tidak terlalu besar tapi suasanannya remang remang. Harga minuman cukup fair rasanya standar . Musik tidak terlalu keras sehingga bisa digunakan untuk ngobrol. Pelayanan cukup baik cuman kadang kadang ilang pelayannya, parkiran cukup, intinya lebih cocok buat minum santai",3,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Jodie Senoatmojo,"Menyenangkan sekali hangout di sakapatat.

Makanan enak, minuman enak, lokasi premium, harga oke, parkiran cukup.

Rekomen klo mau nge-chill di Jogja.",5,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Papa Baldie,"Suka sama tempat ini, ambience nya masuk, nggak terlalu berisik, tapi juga nggal sepi banget.
Pilihan beernya paling lengkap sejauh yang saya tahu. Untuk minuman alkohol lainnya juga sudah cukup baik, mulai dari soju, vodka, sampai wine ada semua.
Untuk cocktail juga asik, mereka punya signature cocktail.
Untuk yang nggak minum alkohol, tenaaang, mereka juga punya yang non alkohol kok.
Untuk harga minuman variatif, dan untuk sekelas kafe gini nggak terlalu mahal kok.
Lanjut ke makanannya, yang bikin kaget nih. Makanannya nggak mahal gaes, snack mulai dari 20ribuan. Pizza medium mulai dari 50ribuan.
Sayang oh sayang, waktu mau ke toilet, eh toiletnya nggak bisa ngeflush. Makanya cuma bisa kasih bintang 4 (tadinya kepikiran kasih 3), soalnya vital ini nih. You know what alcohol did to your bladder? Please fix it.",4,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Ferri Ramlie,"Sakapatat Brew House and Resto Yogyakarta adalah salah satu tempat yang tepat untuk melepas penat. Selain mengedepankan bir sebagai sajiannya, tempat ini juga punya menu makanan western.

Menu-menu itu bisa dinikmati di bangunan berinterior vintage. Di beberapa bagian, tempat yang tadinya bekas rumah tua ini yang memang sengaja tidak di repaint. Cahaya lampu kuning mendominasi, terutama di bagian dalam. Nyaman untuk ngobrol berlama-lama sambil menikmati bir atau menu andalan lain.

#SakapatatJogja #SakapatatYogyakarta #BeerHouseJogja",4,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,pandega saktya,"Bukan sekali atau dua kali kesini, jadi tau lah alasannya karena asyik, atau cocok yg suka datang sendirian. Apalagi hangout bersama teman teman itu cocok kumpul disini. Dan parkir mobil diluar halaman bayar 5000 ya, jangan lupa barang berharga harus dibawa",5,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Jonathan Kenneth,Tempatnya menarik banget buat ngechill,5,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Hierda Roesita,"Totally great, minum berdua sama temen. Suasana nggak ramai kalo agak sorean, makanannya juga enak. Sayangnya saking asiknya ngobrol sampe lupa foto-foto.
Tapi sangat direkomendasikan untuk hanya sekedar chill atau berkumpul bersama teman",5,
ChIJz8NNJzpYei4R9Wh7rwSq9cY,Sakapatat Social House & Resto,Nisa Aulia Cahyani,"ðŸ¤ŸðŸ¿ðŸ¤ŸðŸ¿ðŸ¤ŸðŸ¿
Ketiga kalinya kesini..
Makanan dan ambience nya enakkk, pelayannya ramaaaahhhhh semuaa. Luvvvvvvv",5,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,Fairly Fairial,"Pertama kali makan di sini dan langsung cocok dong! Gak usah diragukan lagi masakanny enak semua dan harganya worth it dengan rasanya. Menurutku ini salah satu resto & coffee yang oke banget di Wonosari.

Letaknya yang bersebalahan dengan Hotel Santika ngebuat tempat ini mudah buat diingat apalagi tempatnya bersih, pelayanan ramah dan cepat ditambah adanya fasilitas mushola dan kamar mandi yang bersih tentu jadi tempat langganan baru buat keluarga!

Ini bisa jadi opsi makan di Wonosari selain ayam, bakmi jowo dan penyetan yaa. Sekelas resto harganya terjangkau. Menurutku ini 9/10 yaaa!ðŸ«¶ðŸ»âœ¨",5,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,faisal Hrd,Rasa masakan lumayan enak tidak mengecewakan. Bisa bayar tunai dan non tunai (debit dan QRIS). Tempat luas bersih dan nyaman. Cocok utk rombongan atau bareng keluarga. Soal harga masih wajar terjangkau gak mahal2 banget. Fasilitas lengkap ada mushola dan toilet serta ada kursi bayi. Tersedia free wifi juga. Parkir mobil motor luas gampang. Overall recommended.,5,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,Olga Christianty,"Kesini dengan rombongan wisata rohani dari Semarang (bulan Juli 2022). Tempat homy banget, ala ala pendopo jawa gitu, sejuk walaupun terik matahari sangat menyengat..

Makanan oke, minumnya agak tawar (es teh manis), staff harus lebih gercep buat merefill makanan jika lauknya sudah sedikit, antrian menjadi panjang sebelah karena di bagian satunya agak kurang komplit menunya...

Staffnya ramah..
Kamar mandinya bersih, pria dan wanita terpisah..

Tadi ada customer yang terpisah dari rombongan juga masih dapat tempat di gazebo gazebo yang lebih kecil..

Sudah pas & cocok kalau mau dipakai acara seperti gathering atau rombongan seperti hari ini..

Parkirannya tadi agak sempit untuk 3 bis yang berukuran besar, jadi mungkin agak pr juga kalau ada papasan rombongan dengan customer biasa yang menggunakan mobil/ motor..",4,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,nazief fahmie,"Makanan biasa (unt rasa), pelayanan cukup ramah, tempat cukup nyaman mudah dijangkau. Untk harga menurut saya diatas rata2",5,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,Teguh S,"Tempat makan baru di Wonosari Gunungkidul, menunya menarik, tempat makannya nyaman, patkit cukup luas. Mudah dijangkau dari dan akan ke kota Wonosari. Sukses selalu dan tambah ramai ,ðŸ™ â€¦",5,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,Christa Satria Paramayudha,"Salah satu resto yang ada di Gunungkidul, resto Salasari ini terbilang resto yang baru dibuka. Pengunjung lumayan ramai, untuk sajian nya lumayan lengkap dan nikmat. Nasi goreng nya enak, bumbu berasa, isian juga gak pelit, untuk shabu nya, kuah nikmat, isian juga lengkap, ikan, udang, cumi, sayuran, untuk sop gearbox atau apa itu juga enak, kuah dan sumsum yang disajikan mantul bener, ini bisa buat berdua. Oh iya iga bakarnya jangan sampai lupa, endulita syekali bumbunya meresap sampai kedalam. Untuk harga relatif sih.",4,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,Tomy Darlinanto,"Tempat makan di Gunungkidul yang menyediakan steamboat dan hidangan lainnya. Perlu dicoba saat anda sedang dalam perjalan menikmati keindahan alam di Gunungkidul.
Belum lengkap rasanya belum mencicipi makanan di Salsari",5,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,ovina fele,Resto nya bersih dan pelayanannya oke. Untuk rasa makanan nya lumayan sih hanya saja utk menu steamboat isiannya tidak sesuai dengan yg ada di gambar (di gambar ada beef slice nya tapi pas dateng ga ada). Saran juga utk steamboat sebaiknya pakai tahu sutera supaya lbh enak. Capcay gorengnya enak sayuran fresh,4,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,Wahid Winarno,"Lumayan lah masakannya, semoga semakin berinovatif,,,, tambah menu masakan...
Kasih nuansa jawa kayak mie letek, mi jawa kayaknya asik dengan lokasi dan nuansa joglonya ðŸ˜
Sayang kesana pas mati listrik ðŸ˜…",5,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,Aulia Ramadhani,"Di sambut si mbk mungil yang super ramah, bisa menjelaskan dengan detail apapun pertanyaan saya. Masaknya super cepat, masakannya enak bgt. Pasti balik kesini lagi. Kamar mandi banyak ..parkiran luas",5,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,Trsno Dwynto,"Favorit saya adalah soup gearbox, rempahnya terasa, taste sungguh mantap. Saya pertama kali mencobanya bulan Januari yang lalu. Kemudian bulan Juli kemarin saya kembali datang dan memesan soup gearbox...sayangnya citarasanya berbeda dengan yang pertama dulu. Saya nggak tahu apakah resepnya memang diubah, ataukah juru masaknya berbeda. Mudah2an lain kali saya bisa menikmati kembali soup gearbox dengan taste otentiknya. Terimakasih.",5,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,Ade Cikho,"Recomended makanan & tempat nya, saya makan iga bakar daging nya empuk, bumbunya meresap sempurna, kuah nya mantap, suasana resto nya sejuk dan bersih, staff ramah, aktif dan masak nya live cooking, ini matab banget si resto & coffee di gunung kidul, Puasa banget",5,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,dining maenuno,"Tempatnya enak, pelayanannya bagus, makanan standar ..",4,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,elin marlina,"Harga trjangkau cenderung murah klau liat porsinya, untuk steamboat kuah kaldunya kurang asin kl buat saya sih, fettucini carbonaranya juara...suka bgt, makanan yg lainnya jg enak2, tpi di sini g ada air mineral botol guys jdi di kasih air mineral di gelas beling, suasana resto jg enak, lokasi di pinggir jalan utama jdi mudah di akses, ada bbrpa spot foto jg",5,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,Sang Putri,Tempat nyaman bersih kalau soal makanan ya biasa aja menurut aku..selera sih ya,5,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,Irwan S W,"Tempat kuliner di pinggir jalan, menawarkan berbagai menu menarik dan beraneka, view-nya bagus",4,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,yusup febryan,"Makanan dan minumannya enak semua, untuk pelayanannya sangat bagus dan ramah",4,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,Bambang Arifhartono,"Tempat yg sangat rekomended untuk makan...
suasana nyaman.. bersih...tenang...
parkir luas...
masakannya super istimewa...enak kabeh pokoke..
pulang dijamin kenyang dan puasss....",5,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,Rohmalika N.,"Sangat cocok untuk berkumpul dengan keluarga, makanannya juga enak. Must try!!!",5,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,Fels Ch,Tempatnya bersig dan parkiran luas. Rasa makanan standar aja sih tapi sayuran yg dipakai fresh. Karyawan cukup ramah,4,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,Java Mivic,"Menu banyak, tempat bersih.",5,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,Dewi Rahmawati A.,"Tempat nyaman, makanan sesuai selera. Waiter ramahÂ² dan baik. ðŸ‘",5,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,reni juliani,"Makananna enak, bersih, waiters nya juga sopan dan ramah. Banyak spot foto Instagram A ke juja disini. Sukses buat SalSari Resto & Coffe ðŸ‘ðŸ»",5,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,Kartika Rina,"Lokasi dekat hotel Santika Gunungkidul. Tempat strategis, parkir cukup luas, tempatnya juga bersih (mungkin karena masih baru). Pelayanannya ramah ada free snack juga (kripik singkong).
Menu makanan bervariasi, harga kelas resto. Sayangnya masakannya b aja, belum ada yg nendang rasanya. Just so...so...",4,
ChIJg8Ex4nhNei4RnfsSWH7S36A,SalSari Resto & Coffee,Yan Rangga Ardhimuna,"Pelayanan na mantap,  sepadan lah ma harga..  Mau duduk aja d tarik in ma petugas na...  Mantap lah...  Ramen na terasa benar2 ramen,  ya mungkin lidah kita perlu sedikit adaptasi yaa...  Kalo kopi americano na enak,  lemon tea na istimijreng..  Joss lah pokok e...  Tapi sebelum k sana cek harga d ig dulu yaa...  Biar aman...",5,
ChIJu-N07Fdnei4RjraVCHptiAY,Sandyakala Resto Merapi,jeslyn gehan,"Makanan enak, penyajian menarik, tempat bersih dan nyaman. Recomended pokoknya..",5,
ChIJu-N07Fdnei4RjraVCHptiAY,Sandyakala Resto Merapi,Reivandra Eitaro,"Makanannya enak semua, staffnya ramah banget &  ambience nya seger bgt buat healing

Super recommended! Bakal balik kesini terus tiap liburan hehehe",5,
ChIJu-N07Fdnei4RjraVCHptiAY,Sandyakala Resto Merapi,Dinarwidiaa Yoii,Makanan nya enak tempat nya nyaman sejuk harga nya juga nggak nguras kantongðŸ˜˜ recomended bnggttttttðŸ˜ðŸ˜ðŸ˜,5,
ChIJu-N07Fdnei4RjraVCHptiAY,Sandyakala Resto Merapi,Karien Ririn,Tempatnya sejuk..View gunung merapi...makanan bervariasi...rasanya enak..harga terjangkau..,5,
ChIJu-N07Fdnei4RjraVCHptiAY,Sandyakala Resto Merapi,Is isharnti,"Tempatnya full swejuk, makananya uwenak wenakðŸ˜€",5,
ChIJu-N07Fdnei4RjraVCHptiAY,Sandyakala Resto Merapi,Puri Cahaya,ademm makanan enak,5,
ChIJu-N07Fdnei4RjraVCHptiAY,Sandyakala Resto Merapi,Sales Support,Resto Hebat dengan Suasana Luar Biasa,5,
ChIJu-N07Fdnei4RjraVCHptiAY,Sandyakala Resto Merapi,Muharrom Syahid Pribadi,Tempat terbaik,5,
ChIJu-N07Fdnei4RjraVCHptiAY,Sandyakala Resto Merapi,Aninda Meifallicia,,5,
ChIJu-N07Fdnei4RjraVCHptiAY,Sandyakala Resto Merapi,Suprih Hardiyati,,5,
ChIJu-N07Fdnei4RjraVCHptiAY,Sandyakala Resto Merapi,Indra Purwanto Ebd,,5,
ChIJ-fz4lT1Xei4RQbzUq82p2EU,Sapulu Coffee,afriniadini,"Coming here in the morning for the first time, first impressionnya cocok untuk yang gak suka tempat rame kaya aku tp ttp chill ya tempatnya. Sebenarnya tempat kecil mungkin hanya muat gak sampai 20 orang kali ya tapi asik sih. Tepat di pinggir jalan. Tapi menurutku memang cocok untuk morning person apa sore kalo ya daripada pas malam. Disini juga ada guest house nya juga. Ada menu sarapannya tapi sarapan nya ala ala western yaa bukan yang masakan indonesia. Coba uncle bob ya so so lah rasanya layaknya sarapan biasa. Untuk kopi, baru coba shaken espresson ( tadi sih kata baristanya campuran peach, yuzu dll) dan enak seger memang. Next coba yang lain lagi. Ini juga masuk list coffeeshop yang bisa jadi tujuan setelah lari karena buka pagi jam 7.",4,
ChIJ-fz4lT1Xei4RQbzUq82p2EU,Sapulu Coffee,Rima Noor,"Nyaman banget buat nongkrong atau nugas. Meskipun ga pake AC tapi sejuk kok. Baristanya juga ramah, minumannya enakk, ada menu breakfast juga loooooh, lokasinya gampang banget ditemuin.",5,
